gene_symbol,uniprot,source_category,morphology,anisotropy_index,radius_of_gyration,plddt_mean,n_residues,dise_score,plddt_median,plddt_fraction_high,plddt_fraction_ok,plddt_fraction_low,disorder_fraction_proxy,backbone_principal_axis,curvature_summary,torsion_summary,end_to_end_distance,bending_hotspots,hinge_candidates,exposed_surface_proxy,charged_patch_score,low_confidence_warning,multi_domain_uncertain,likely_IDR_heavy,predicted_domain_segments,PAE_mean,PAE_domain_blockiness_score
IFT88,Q13099,"Cilia,Mechanotransduction",Intermediate,2.8032400603850034,38.287627926060686,76.34603155339805,824,92,89.28,0.46601941747572817,0.2487864077669903,0.28519417475728154,0.22936893203883496,"[-0.626, -0.157, 0.764]",0.35773185387459866,1.1213538792955453,92.38505344480784,315:0.38; 643:0.38; 426:0.38,1,0.5109223300970874,0.43915343915343913,False,True,False,3,19.419907331039685,2.428935662597941
PIEZO1,Q92508,"Mechanotransduction,Growth_Plate,Ion_Channel",Fibrous/Extended,3.896259474160542,58.854216254576635,72.0459182863943,2521,92,79.19,0.11939706465688218,0.5537485124950416,0.32685442284807614,0.1701705672352241,"[-0.270, -0.320, 0.908]",0.3413845615077925,1.181661841789843,29.952230718262037,458:0.44; 625:0.42; 513:0.41,3,0.45735819119397064,0.26963906581740976,False,True,False,35,22.743295862553047,5.738877788747343
EGR3,Q06889,"Muscle,Proprioception,Transcription_Factor",Fibrous/Extended,3.7620723988043254,18.50767129123126,49.96868217054263,387,92,37.94,0.13178294573643412,0.11369509043927649,0.7545219638242894,0.6434108527131783,"[-0.453, -0.341, 0.824]",0.3306520427859245,1.631427031477643,42.87444059110276,226:0.38; 300:0.38; 323:0.38,2,0.8682170542635659,0.5434782608695652,True,False,True,1,25.877811830218537,0.0
NF1,P21359,"Signaling,Mechanotransduction,Development",Intermediate,1.9279279346731686,26.102187972317576,87.17264755480608,593,92,93.19,0.6762225969645869,0.209106239460371,0.11467116357504216,0.06913996627318718,"[-0.387, -0.133, 0.912]",0.3503767089454377,1.1157490878539844,40.685459036368265,221:0.38; 178:0.38; 274:0.38,1,0.33895446880269814,0.3669064748201439,False,False,False,6,9.487051008249704,2.4242661906749245
OTOP1,Q7RTM1,"Gravity_Sensing,Ion_Channel",Intermediate,1.7507094616744632,22.56431414728709,75.68916666666668,612,92,86.94,0.39869281045751637,0.2826797385620915,0.31862745098039214,0.23039215686274508,"[0.840, 0.540, 0.055]",0.35646143769693117,0.966681319953063,10.279577325940984,255:0.39; 88:0.38; 554:0.38,0,0.4591503267973856,0.1875,False,True,False,7,16.158475372719895,1.8282394376144997
PLOD1,Q02809,"ECM,Enzyme",Fibrous/Extended,3.3950779336885484,34.74005439030851,92.72865199449795,727,92,96.12,0.8762035763411279,0.07840440165061899,0.0453920220082531,0.030261348005502064,"[-0.617, -0.153, 0.772]",0.30915338476639115,1.68336227284043,80.99996461110338,685:0.39; 660:0.39; 458:0.38,1,0.3012379642365887,0.425531914893617,False,False,False,3,7.7446176084945195,2.311504031293698
TGFBR2,P37173,"Signaling,ECM,Development",Intermediate,2.481876912319578,28.022075727116412,80.98139329805996,567,90,91.88,0.5714285714285714,0.20282186948853614,0.2257495590828924,0.1781305114638448,"[-0.723, -0.233, 0.650]",0.31071984340437137,1.6782288372736214,49.52708653858008,494:0.38; 409:0.38; 530:0.38,1,0.49206349206349204,0.38311688311688313,False,True,False,5,19.6068014768779,6.486311087813097
YAP1,P46937,"Mechanotransduction,Hippo,Growth_Plate",Intermediate,1.9895190619317915,23.554690762101806,57.402023809523804,504,90,51.56,0.015873015873015872,0.24603174603174602,0.7380952380952381,0.44841269841269843,"[-0.676, 0.732, 0.082]",0.3205951769314977,1.6284674711436933,11.43404797086316,182:0.38; 241:0.38; 257:0.38,2,0.9285714285714286,0.29591836734693877,True,True,True,5,27.50207073570169,9.255118278429228
MYO7A,Q13402,"Gravity_Sensing,Motor_Protein",Intermediate,2.3398248764346605,51.43182259618043,77.27780586907448,2215,90,83.69,0.1489841986455982,0.6433408577878104,0.2076749435665914,0.10293453724604966,"[-0.622, 0.176, 0.763]",0.3232297978923347,1.4422910071140052,18.872155653236863,107:0.39; 1311:0.39; 786:0.38,10,0.39367945823927764,0.40081799591002043,False,True,False,32,23.767210431645513,6.475364338517114
CDH23,Q9H251,"Gravity_Sensing,Mechanotransduction",Fibrous/Extended,11.927795782477897,97.38486787440957,76.72945319740501,1079,90,88.19,0.4068582020389249,0.33549582947173306,0.25764596848934196,0.2196478220574606,"[-0.655, -0.142, 0.742]",0.28492691974718937,2.0079428734897187,234.59190787620958,54:0.42; 139:0.41; 458:0.40,11,0.505097312326228,0.29850746268656714,False,True,False,7,23.313585417452227,3.3927239411074672
FBN2,P35556,"ECM,Development",Globular,1.4943730069906092,52.77726965971586,68.39040733197557,1473,90,72.31,0.0,0.603530210454854,0.39646978954514595,0.12287847929395791,"[-0.544, -0.146, 0.826]",0.2872836690199886,1.857552263584716,72.31887446579904,706:0.41; 506:0.39; 216:0.39,110,0.38560760353021045,0.2717391304347826,True,True,False,24,27.04256430180912,7.142298809833509
SERPINH1,P50454,"ECM,Chaperone,ER",Intermediate,1.9746660315008593,21.331854005497902,91.13595693779905,418,90,97.44,0.861244019138756,0.04784688995215311,0.09090909090909091,0.07655502392344497,"[-0.701, -0.109, 0.705]",0.30778091289097353,1.7645457807615583,42.96198982821908,225:0.39; 154:0.39; 210:0.39,0,0.29904306220095694,0.550561797752809,False,False,False,2,7.11355623726563,1.238902287398809
CCDC57,Q6NSZ9,"Cilia,PCP",Intermediate,1.9231509544198218,28.69436438323719,61.96349264705882,544,90,68.22,0.1801470588235294,0.3088235294117647,0.5110294117647058,0.4485294117647059,"[-0.836, -0.058, -0.546]",0.3325880901123393,1.5077765829257608,63.85789536932767,366:0.39; 421:0.38; 58:0.38,0,0.8069852941176471,0.38509316770186336,True,True,True,3,25.134664251730104,4.293150388865552
POC5,Q8NA72,"Cilia,Centriole",Fibrous/Extended,24.686435126462467,87.28345622547697,63.974834782608696,575,90,50.91,0.33217391304347826,0.06086956521739131,0.6069565217391304,0.4852173913043478,"[-0.657, -0.161, 0.737]",0.3644277300927849,0.8484445349929983,307.38179154107354,156:0.38; 247:0.38; 192:0.37,5,1.0,0.36283185840707965,True,True,True,2,25.648027221172022,3.5081121930422157
ITGB1,P05556,"Mechanotransduction,Adhesion",Fibrous/Extended,3.23018892296316,45.82908790008346,85.86938596491228,798,90,89.845,0.4924812030075188,0.39974937343358397,0.10776942355889724,0.03258145363408521,"[-0.504, -0.483, 0.716]",0.30539357388683325,1.7251223141739866,94.87912675609951,193:0.39; 474:0.38; 521:0.38,10,0.34210526315789475,0.3520408163265306,False,True,False,10,18.238680975622014,4.896572067396104
ETV1,Q9Y6J9,"Proprioception,Transcription_Factor",Fibrous/Extended,5.323069489820232,39.672314379530356,67.89180064308681,622,90,86.47,0.43729903536977494,0.1495176848874598,0.41318327974276525,0.38102893890675243,"[-0.600, 0.030, 0.800]",0.3429187917858155,1.258436898916615,56.49212931019683,450:0.38; 85:0.38; 64:0.38,0,0.6993569131832797,0.3089887640449438,True,True,True,4,21.048647656661945,3.497466114716691
EMD,P50402,"Nucleus,Mechanotransduction,LINC",Fibrous/Extended,4.288514695460691,20.989358605717033,60.25062992125985,254,90,50.91,0.18503937007874016,0.09055118110236221,0.7244094488188977,0.4763779527559055,"[-0.478, -0.124, 0.870]",0.34976514921351703,1.111816922452729,19.75783492693468,8:0.38; 11:0.38; 34:0.38,1,0.9448818897637795,0.23214285714285715,True,True,True,2,26.4500744001488,9.126964402947566
ROR2,Q01974,"PCP,Wnt_Signaling,Receptor",Intermediate,2.5114623831285026,31.297882299598296,68.28682926829269,943,90,80.25,0.22693531283138918,0.3711558854718982,0.4019088016967126,0.3244962884411453,"[0.289, 0.444, -0.848]",0.3094845191470474,1.669654972024949,42.23828531084092,344:0.43; 128:0.43; 547:0.40,3,0.5652173913043478,0.32386363636363635,True,True,True,15,24.733849574191257,8.580378078291025
FLNA,P21333,"Cytoskeleton,Mechanotransduction",Intermediate,2.501695116785587,56.86693255196759,76.54624858330186,2647,90,79.25,0.10011333585190782,0.6686815262561391,0.23120513789195316,0.05326785039667548,"[0.486, 0.735, -0.473]",0.27993239164007583,2.131296543931603,27.006834486847954,1533:0.44; 1946:0.43; 2640:0.43,116,0.275406120136003,0.3794749403341289,False,True,False,73,26.820033913694914,9.875403926748271
CEP290,O15078,"Cilia,Astrogliosis,Inflammation",Intermediate,2.286118643841953,61.922960206990645,60.54478418717224,2479,90,64.56,0.0,0.34288019362646227,0.6571198063735377,0.23759580475998388,"[-0.683, 0.019, 0.730]",0.3663864176187855,0.85169168887571,60.976746690849296,231:0.42; 935:0.41; 236:0.40,242,0.8289632916498588,0.4361413043478261,True,True,False,18,27.696675307760664,9.062208298478916
COL1A1,P02452,"ECM,Bone,Mechanotransduction",Intermediate,2.7970300386970957,23.45619636653999,52.72999316939891,1464,90,44.22,0.15027322404371585,0.045081967213114756,0.8046448087431693,0.6734972677595629,"[-0.475, 0.297, 0.828]",0.29542692309174906,1.8591542262564775,48.975483305425385,1315:0.39; 1258:0.38; 1431:0.38,16,0.8722677595628415,0.3,True,True,True,3,27.395150273224044,6.553859379269947
FERMT2,Q96AC1,"Mechanotransduction,Adhesion,Integrin",Intermediate,2.502653150494108,27.29743707304668,79.86822058823529,680,90,89.47,0.47352941176470587,0.28823529411764703,0.23823529411764705,0.15294117647058825,"[-0.658, -0.014, 0.753]",0.31442276923390683,1.725531719718706,42.07505008909675,305:0.39; 642:0.38; 417:0.38,7,0.4235294117647059,0.4326241134751773,False,True,False,7,17.464602076124567,5.380969767399801
TGFBR1,P36897,"Signaling,Mechanotransduction",Fibrous/Extended,3.6543426000781953,38.25475463880511,84.19429423459245,503,90,93.31,0.6163021868787276,0.20079522862823063,0.18290258449304175,0.11530815109343936,"[-0.451, -0.681, -0.576]",0.31180524283377575,1.629762381312831,39.49867676264611,78:0.40; 287:0.39; 214:0.39,2,0.4671968190854871,0.30718954248366015,False,True,False,3,17.73422684568533,7.8304692141227115
METTL3,Q86U44,"Epigenetics,Muscle,ROS",Intermediate,1.6486356541690288,29.31772174782872,75.379,580,89,86.0,0.33620689655172414,0.3775862068965517,0.28620689655172415,0.23275862068965517,"[0.135, -0.346, 0.928]",0.31432468368337324,1.6070917321210794,37.714479275206756,93:0.39; 288:0.38; 254:0.38,1,0.6241379310344828,0.3787878787878788,False,True,False,7,21.866058263971464,5.069596551226066
SMAD3,P84022,"Signaling,Mechanotransduction",Intermediate,2.405930835652692,23.621327052647654,83.6136705882353,425,88,94.12,0.6611764705882353,0.13647058823529412,0.2023529411764706,0.17176470588235293,"[-0.339, -0.051, 0.939]",0.3104734643198675,1.7083980276343116,36.802161322400615,309:0.39; 366:0.39; 99:0.38,1,0.4588235294117647,0.3153153153153153,False,True,False,3,15.394236678200691,3.070100610980252
DST,Q03001,"Cytoskeleton,Mechanotransduction,Neuron",Intermediate,2.2048760949615325,52.30326983287439,67.54333710834277,2649,88,73.12,0.09135522838807097,0.4560211400528501,0.4526236315590789,0.22536806342015855,"[-0.785, -0.140, 0.603]",0.34535916966653146,1.1617431379337122,95.93616899793321,617:0.40; 1372:0.39; 959:0.39,11,0.5915439788599471,0.4431137724550898,True,True,False,24,26.40388183265664,6.433839921906936
ACAN,P16112,"ECM,Cartilage",Intermediate,2.663035881007823,35.29114087301315,51.890964426877474,2530,88,45.14,0.15256916996047432,0.12134387351778655,0.7260869565217392,0.541897233201581,"[-0.681, 0.452, 0.577]",0.28827378589249636,1.9090253743185122,24.401263942673133,2343:0.42; 2405:0.42; 109:0.41,26,0.5620553359683794,0.40939597315436244,True,True,True,10,26.25627802340296,5.0106539746354315
ADGRG6,Q7Z2K8,"Mechanotransduction,Adhesion",Intermediate,2.687879474828754,13.280377450556092,43.7200496031746,1008,88,41.34,0.013888888888888888,0.01984126984126984,0.9662698412698413,0.8373015873015873,"[-0.667, -0.157, 0.728]",0.35675145835981636,0.9412384007142138,31.944183038543965,948:0.38; 930:0.38; 933:0.37,0,0.9990079365079365,0.42424242424242425,True,False,True,1,28.678764329805997,0.0
ADAMTSL2,Q86TH1,"ECM,Signaling",Intermediate,2.3073421294553604,38.37268018879756,66.4776025236593,951,88,78.69,0.12302839116719243,0.5068349106203995,0.37013669821240797,0.29232386961093587,"[-0.923, -0.165, 0.347]",0.2777892530509473,2.0074815474107823,60.63027563849599,304:0.41; 189:0.38; 118:0.38,33,0.580441640378549,0.2831858407079646,True,True,False,15,25.901513819644162,4.390416188403851
VCL,P18206,"Mechanotransduction,Adhesion,Cytoskeleton",Intermediate,1.741508081811497,33.202554892249815,86.58665784832452,1134,88,91.94,0.6340388007054674,0.25396825396825395,0.11199294532627865,0.04938271604938271,"[-0.741, 0.009, 0.672]",0.35378874081096817,1.045405047772698,44.6030318364122,1080:0.39; 978:0.39; 404:0.38,0,0.32275132275132273,0.4,False,True,False,6,11.944792823393646,1.7789024654883823
CCDC40,Q4G0X9,"Cilia,Motor_Protein",Fibrous/Extended,5.699494256013449,91.71234666731854,70.7318213660245,1142,88,83.25,0.23029772329246936,0.4404553415061296,0.329246935201401,0.26444833625218916,"[-0.597, -0.080, 0.798]",0.36544188412873824,0.8563166967611755,207.61661449893649,503:0.39; 701:0.38; 734:0.38,9,0.978108581436077,0.3638814016172507,False,True,False,7,27.298057606251973,2.511082345345947
KIF7,Q2M1P5,"Cilia,Motor_Protein,Signaling",Intermediate,2.1088489670777197,47.8757909023629,67.16040953090096,1343,88,78.31,0.1727475800446761,0.4430379746835443,0.3842144452717796,0.28145941921072226,"[-0.808, -0.058, 0.586]",0.34491352234484024,1.2047370893319753,29.17510058251728,1035:0.38; 44:0.38; 83:0.38,0,0.7446016381236039,0.4239350912778905,True,True,False,20,25.655716272955548,6.009904945970086
KIF3A,Q9Y496,"Cilia,Motor_Protein",Intermediate,2.9036334743310475,31.571070407355446,75.44905579399142,699,88,83.06,0.2088698140200286,0.5178826895565093,0.2732474964234621,0.15450643776824036,"[-0.608, -0.163, 0.777]",0.32799376105113365,1.460526527195215,40.57410406897483,359:0.38; 43:0.38; 88:0.38,4,0.5379113018597997,0.507537688442211,False,True,False,12,19.996457231974556,4.438817223000358
WWTR1,Q9GZV5,"Mechanotransduction,Hippo",Intermediate,2.392201500458685,23.99142800102051,59.14265,400,88,49.675,0.1075,0.1975,0.695,0.515,"[0.265, 0.922, 0.281]",0.3263123093450209,1.4714116961025088,52.04705481581066,135:0.39; 42:0.38; 49:0.38,0,0.9725,0.2882882882882883,True,True,True,4,27.06739375,5.854519175573032
SYNE2,Q8WXH0,"Mechanotransduction,Nucleus,LINC",Intermediate,2.123597597329561,19.059072172636764,83.327265917603,267,88,92.69,0.599250936329588,0.1797752808988764,0.2209737827715356,0.10861423220973783,"[-0.628, -0.156, 0.762]",0.33979234756285753,1.2631202768523258,38.4637741257927,45:0.38; 102:0.38; 48:0.38,0,0.5093632958801498,0.3974358974358974,False,True,False,2,11.792197954803687,1.799943949826501
MYH3,P11055,"Muscle,Motor_Protein",Intermediate,1.7855373024922059,50.20380434220076,74.2174381443299,1940,88,76.38,0.08917525773195877,0.5664948453608247,0.3443298969072165,0.03917525773195876,"[-0.176, -0.592, 0.787]",0.33905026995365023,1.2368875498095278,54.35191412452739,128:0.39; 73:0.39; 83:0.39,24,0.6757731958762887,0.4242002781641168,False,True,False,19,23.16011797215432,4.034204278144411
ARL13B,Q3SXY8,"Cilia,Signaling",Intermediate,2.5584767026302226,26.049874497496162,72.9510046728972,428,88,84.405,0.4672897196261682,0.11448598130841121,0.4182242990654206,0.3014018691588785,"[-0.080, 0.123, -0.989]",0.3286819239500948,1.4539325747584568,70.91036192969261,147:0.40; 131:0.38; 41:0.38,0,0.6845794392523364,0.5263157894736842,False,True,True,2,20.287437767490612,8.126308621247212
DKK1,O94907,"Signaling,Bone,Unloading",Fibrous/Extended,6.162599064218299,25.49703662919889,69.95424812030076,266,88,66.125,0.37218045112781956,0.11654135338345864,0.5112781954887218,0.31954887218045114,"[-0.623, -0.218, 0.752]",0.2795669655082965,1.814399694880338,40.906558227257406,140:0.39; 125:0.38; 192:0.38,10,0.6729323308270677,0.3488372093023256,True,True,True,3,24.365523771835605,6.332117872864237
CREBBP,Q92793,"Epigenetics,Development,Signaling",Globular,1.44476687142485,34.721147410635574,52.51679361179361,2442,88,36.84,0.18386568386568386,0.14455364455364456,0.6715806715806716,0.6138411138411138,"[0.036, -0.828, 0.559]",0.3283652326407141,1.4324171342657928,30.957908617992913,1105:0.42; 1423:0.41; 1441:0.40,1,0.7604422604422605,0.43866171003717475,True,True,True,13,26.991032913637337,7.560833676654158
KDM4C,Q9H3R0,"Epigenetics,Mechanotransduction,Nucleus",Intermediate,1.9691199858645794,32.198778140846656,71.74776515151517,1056,88,86.81,0.4185606060606061,0.22537878787878787,0.3560606060606061,0.3162878787878788,"[-0.598, 0.021, 0.801]",0.3037581943952973,1.7772696927755265,23.213778085438825,642:0.42; 193:0.39; 648:0.39,5,0.5369318181818182,0.43478260869565216,False,True,True,7,23.748160762454088,4.957056823283556
FKBP10,Q96AY3,"ECM,Chaperone",Fibrous/Extended,6.040497857728186,46.54858951386739,88.80390034364261,582,88,94.03,0.7749140893470791,0.14261168384879724,0.08247422680412371,0.06872852233676977,"[-0.699, -0.109, 0.707]",0.29507098552201283,1.8509387410796556,115.91027910845526,85:0.39; 375:0.39; 263:0.38,3,0.39690721649484534,0.366120218579235,False,True,False,2,12.870788606653205,2.5009326410722514
COL12A1,Q99715,"ECM,Muscle,Mechanotransduction",Fibrous/Extended,4.13713351955249,63.11895927920823,75.64739863085835,1899,88,84.31,0.22432859399684044,0.5381779884149552,0.23749341758820433,0.1848341232227488,"[-0.633, -0.197, 0.749]",0.27909769552183994,2.024102942704327,6.038024594186414,1310:0.43; 979:0.39; 1205:0.39,41,0.3981042654028436,0.3957703927492447,False,True,False,29,25.724115766148365,6.265553160187048
CCDC103,Q9Y2V0,"Cilia,Motility",Intermediate,2.66057100915465,22.19041105052554,93.45722419928825,281,88,95.88,0.8718861209964412,0.10676156583629894,0.021352313167259787,0.010676156583629894,"[-0.707, -0.198, 0.679]",0.3318087535384269,1.343167225169207,50.08884229047423,199:0.38; 76:0.38; 216:0.38,0,0.40569395017793597,0.37962962962962965,False,False,False,2,5.385709400843455,1.4671537833121684
CCDC39,Q9UFE4,"Cilia,Motility",Fibrous/Extended,5.4971858383249765,100.74348794285909,78.67765143464399,941,88,86.0,0.2603613177470776,0.5557917109458024,0.18384697130712008,0.10520722635494155,"[-0.692, -0.220, 0.688]",0.36444902735189255,0.8732190051544371,285.7347267344311,676:0.38; 136:0.38; 731:0.38,3,0.9776833156216791,0.4117647058823529,False,True,False,7,27.044026918702944,2.4220969064362556
FGFR3,P22607,"Growth_Plate,Mechanotransduction",Intermediate,1.615547852663173,34.157185845522044,74.21358560794044,806,88,85.155,0.36228287841191065,0.31141439205955335,0.326302729528536,0.22704714640198512,"[-0.600, -0.039, 0.799]",0.3020427645198499,1.8090638279516171,38.13197534878045,259:0.42; 181:0.39; 114:0.38,9,0.5186104218362283,0.33695652173913043,False,True,False,13,23.8837410488335,7.994145871394202
DZIP1,Q86YF9,"Cilia,PCP,Zinc_Finger",Intermediate,2.5436815102910297,46.50072726476214,64.35407151095733,867,88,67.38,0.25951557093425603,0.23414071510957324,0.5063437139561707,0.44405997693194926,"[-0.667, -0.106, 0.738]",0.35401751112728835,1.0258579941394301,88.29231963200424,388:0.38; 367:0.38; 605:0.38,0,0.9492502883506344,0.38817480719794345,True,True,True,5,26.720557304949253,3.8275160411594884
ZMYND10,O75800,"Cilia,Assembly",Intermediate,1.7073888633776628,23.38489278357341,88.73786363636364,440,88,93.0,0.6363636363636364,0.2863636363636364,0.07727272727272727,0.029545454545454545,"[0.572, -0.461, -0.678]",0.34217265158030413,1.243548047656432,50.80363894446932,121:0.39; 195:0.39; 133:0.39,0,0.3977272727272727,0.3888888888888889,False,False,False,4,9.437319214876034,3.23549835238613
HYDIN,Q4G0P3,"Cilia,Structure",Fibrous/Extended,8.200089234400174,82.66248457719972,84.47736842105263,950,88,90.44,0.5305263157894737,0.35789473684210527,0.11157894736842106,0.07473684210526316,"[-0.717, -0.216, 0.663]",0.27977548622151915,2.112039645091315,81.3331940661376,266:0.44; 880:0.41; 271:0.39,14,0.3473684210526316,0.39111111111111113,False,True,False,5,20.117072576177286,2.803763015700235
RPL38,P63173,"Ribosome,Development",Intermediate,1.5151481532400566,10.94160733991201,95.34757142857143,70,88,95.88,0.9428571428571428,0.05714285714285714,0.0,0.0,"[-0.680, -0.059, 0.731]",0.30517708947871514,1.8953429211334611,22.38307032111547,51:0.38; 12:0.37; 9:0.37,0,0.5571428571428572,0.5897435897435898,False,False,False,1,2.5942857142857143,0.0
SUN1,O94901,"Mechanotransduction,Nucleus,LINC",Intermediate,2.337845450113884,35.19012207484458,60.360891719745226,785,88,63.59,0.17961783439490445,0.24331210191082803,0.5770700636942675,0.3681528662420382,"[-0.886, 0.284, 0.366]",0.3189743229736996,1.5444687816926568,35.38411929100398,654:0.38; 619:0.38; 569:0.38,8,0.8229299363057325,0.3181818181818182,True,True,True,7,26.28092174124711,7.014356162194374
SOST,Q9BQB4,"Bone,Mechanotransduction,Wnt",Fibrous/Extended,8.285405205753992,30.186767814566213,70.78779342723004,213,88,65.0,0.24882629107981222,0.18779342723004694,0.5633802816901409,0.046948356807511735,"[-0.671, -0.183, 0.718]",0.2787881903110716,2.095101294233188,10.730862034338154,171:0.37; 96:0.37; 10:0.37,28,0.8169014084507042,0.3333333333333333,True,True,False,3,22.61958606096674,5.431849470137354
BNC2,Q6ZN30,"Transcription_Factor,Development,ECM",Intermediate,1.9551006086909324,30.916618598314837,53.49764331210191,1099,88,41.19,0.10464058234758872,0.18289353958143767,0.7124658780709736,0.640582347588717,"[-0.385, -0.482, -0.787]",0.3249942018222618,1.470252431737864,24.026412174937814,190:0.38; 844:0.38; 171:0.38,1,0.8298453139217471,0.28888888888888886,True,True,True,7,27.85126026555699,6.970123060728225
RPGRIP1L,Q68CZ1,"Cilia,Centrosome",Fibrous/Extended,3.363902894531379,65.71830460261938,70.03892015209125,1315,88,83.0,0.28060836501901143,0.3285171102661597,0.3908745247148289,0.29429657794676806,"[-0.649, -0.312, 0.694]",0.3243119193746005,1.4580946529225958,330.93353363628773,438:0.39; 1264:0.38; 59:0.38,3,0.7315589353612167,0.41755888650963596,False,True,False,14,26.82867296043025,5.030164095285572
TLN1,Q9Y490,"Mechanotransduction,Adhesion",Intermediate,2.043820318201773,56.8870546477517,75.88697756788666,2541,88,80.38,0.06572215663124754,0.706021251475797,0.22825659189295552,0.0759543486816214,"[-0.698, -0.017, 0.716]",0.35228789242749536,1.0761866375043525,14.285059362844805,226:0.38; 181:0.38; 1116:0.38,0,0.29201101928374656,0.3888888888888889,False,True,False,51,25.88113598921799,7.601110368360276
